V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V14,V15,V16,V18,V19,V20,V21,V23,V24,V25,V26,V27,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
4.160705,7.025646,0.846323,0.689185,1.296636,2.648843,2.987019,4.933594,0.383148,2.167945,0.644910,0.253703,0.448609,3.266298,0.782753,0.716469,0.276116,0.938202,5.640352,0.005835,0.199290,0.576803,8778.105259,0.392554,1.748984,21.916876,1.621996,0.539188,0.613971,3.878544,0.368933,0.592830,0.218000
3.505887,5.401356,0.710702,0.689185,1.189164,2.676226,2.987019,3.533751,0.323153,1.897590,0.992729,0.246014,0.428942,3.192473,0.784872,0.513048,0.268744,0.864825,6.283209,0.005835,0.206265,0.759810,8668.125369,0.390860,2.121062,18.987804,3.093128,0.539188,0.613971,3.878544,0.400581,0.663524,-0.368000
4.150972,8.883629,0.773898,0.713681,1.342194,2.813495,3.268054,5.200540,0.297724,2.350919,0.698926,0.289198,0.414447,3.332022,0.731103,0.536716,0.283986,0.931599,11.307142,0.005835,0.210426,0.672511,10205.197974,0.389570,1.343535,25.071167,1.607379,0.586353,0.721882,5.499434,0.288878,0.624835,0.492000
5.233386,11.158963,0.892382,0.731165,1.479608,2.965680,3.415447,6.601058,0.598757,2.391253,1.056817,0.299155,0.410231,3.602359,0.667345,0.497683,0.298777,0.869621,11.440344,0.005835,0.211166,0.959584,12451.928866,0.391386,1.379563,33.446864,1.325114,0.233030,0.520514,6.978160,0.466049,0.575907,0.837000
3.933879,6.796545,0.808130,0.724655,1.480466,3.167083,3.524321,4.549071,0.538178,2.095162,1.012661,0.297132,0.410231,3.892030,1.368443,0.487302,0.285400,0.884727,11.426963,0.005835,0.217170,1.043761,8889.404988,0.402396,1.617086,29.754424,2.339228,0.807198,0.694432,9.178637,0.658767,0.664391,-0.052000
5.724592,12.175208,0.929139,0.728409,1.768657,3.344540,3.895196,7.410993,0.355395,2.664050,0.519114,0.275822,0.429505,3.798119,0.140825,0.617175,0.320909,0.976592,6.148300,0.005835,0.223338,0.721934,14542.760352,0.429126,0.397346,35.318831,0.324540,0.807198,0.694432,9.178637,0.304980,0.580966,0.819000
3.146279,5.766905,0.772739,0.724655,1.263682,3.235459,3.895196,4.256995,0.457051,1.771997,0.917681,0.288691,0.444028,3.636096,0.691244,0.537624,0.293566,0.890564,9.215919,0.005835,0.224100,0.932417,11164.060450,0.431556,1.405699,22.331516,1.470373,0.459193,0.486385,9.178637,0.670212,0.636942,-0.619000
4.927879,10.279867,0.926626,0.762980,1.534734,3.353184,4.070026,6.471157,0.310076,2.418173,1.212313,0.281754,0.454093,3.759683,1.039939,0.448614,0.306125,0.842497,11.467145,0.005835,0.227523,1.143485,13862.499666,0.438858,1.207605,32.061146,1.168342,0.602107,0.828252,9.178637,0.258867,0.541966,0.578000
2.341029,3.660826,0.809017,0.746513,1.135882,3.528039,4.239149,4.094090,0.643839,1.816975,1.119423,0.263588,0.454626,4.430085,2.028178,0.357785,0.250722,0.881924,11.514178,0.005835,0.229278,1.420502,6404.769795,0.434181,1.163678,21.475384,1.341368,0.713658,0.828252,9.178637,0.640038,0.699518,-0.723000
1.686269,2.404892,0.702616,0.711940,0.930220,3.384449,4.361697,1.911671,0.201660,1.195769,0.975490,0.274634,0.454626,2.855764,1.040241,0.492594,0.207598,0.867501,11.494001,0.007955,0.221911,0.968117,7361.337108,0.428171,1.261164,9.068210,1.518578,0.747865,1.170165,9.178637,0.464532,0.666495,-1.219000
4.116084,7.704887,1.008273,0.653312,1.299010,3.519037,4.302514,5.646242,0.088546,2.042854,0.977637,0.263758,0.440990,3.015243,1.040241,0.399040,0.227613,0.883606,11.480566,0.007690,0.217635,1.149227,11025.964857,0.396555,1.267281,17.549357,1.870827,0.665571,0.777281,9.178637,0.053181,0.479012,1.322000
5.355898,10.486357,1.065487,0.669832,1.388313,3.691386,4.302514,7.065353,0.676014,2.078715,0.960880,0.266480,0.415157,4.166231,0.962821,0.435582,0.223010,0.903059,11.507449,0.007690,0.215153,1.315666,13131.208437,0.363230,1.943860,30.664984,1.423904,0.640143,0.828252,9.178637,0.443700,0.524947,1.324000
5.744673,10.339946,1.125913,0.642932,1.359223,3.833694,4.602609,7.243990,0.630551,2.091206,1.041258,0.251312,0.395809,4.838545,0.960202,0.457438,0.247001,0.882933,11.406917,0.007690,0.220332,1.320570,13879.559554,0.349777,1.710986,34.490849,1.332547,0.640143,0.828252,9.178637,0.572237,0.485238,1.004000
5.845917,12.094803,1.064483,0.685497,1.443415,4.000265,4.787082,7.770452,0.501204,2.139022,0.656221,0.234878,0.370358,5.240774,0.964569,0.527884,0.276910,0.954423,11.460440,0.007425,0.227963,1.040269,14940.312569,0.348088,2.281688,38.904658,1.917130,0.627406,0.694432,9.178637,0.457622,0.524305,1.053000
5.310874,10.279867,1.178424,0.710946,1.364521,4.046323,4.925307,7.246998,0.494908,2.103750,0.263957,0.238823,0.370358,5.254488,0.308095,0.559810,0.295975,1.055472,5.866961,0.007955,0.233856,0.773541,12970.176234,0.344690,0.820755,39.981210,0.874771,0.627406,0.694432,9.178637,0.451392,0.518272,0.786000
1.801306,2.522864,0.759752,0.705485,0.761613,3.606221,5.022069,2.735265,0.520032,1.142195,1.021054,0.243276,0.366447,4.252073,0.522803,0.468487,0.242142,0.863710,8.296310,0.007955,0.234184,1.148816,6784.469039,0.353069,1.744393,15.597416,1.589043,0.141449,0.279382,10.607780,0.769496,0.673664,-1.931000
3.640779,8.673690,0.963054,0.707717,1.231245,3.546098,5.022069,5.429133,0.165651,1.819962,0.771415,0.248408,0.349595,3.902780,0.757778,0.513495,0.286246,0.921832,8.296310,0.007955,0.238034,1.090967,12283.579792,0.340469,1.700451,18.797491,1.853874,0.630616,0.607351,10.358670,0.152351,0.526870,0.165000
4.381416,8.425582,1.211342,0.745755,1.221308,3.637509,4.873430,5.507931,0.176476,1.836148,1.011205,0.218539,0.349595,4.317885,0.763791,0.483784,0.315093,0.871073,8.265883,0.007955,0.241301,1.095355,11718.434276,0.317722,2.011552,27.095777,1.358438,0.595823,0.613971,6.800553,0.197319,0.464704,0.578000
4.401743,8.084983,1.228146,0.785462,1.132236,3.897688,5.002592,5.471999,0.501429,1.751546,1.223886,0.291056,0.323267,4.812942,0.762482,0.436220,0.323782,0.836966,8.255762,0.007955,0.241427,1.201252,10437.324963,0.283739,1.578278,28.867904,1.334580,0.526627,0.613971,6.800553,0.411945,0.393775,1.035000
3.541814,6.677396,1.051794,0.821412,1.236615,4.174669,5.094966,4.516290,0.663721,1.857280,0.945318,0.311941,0.287690,5.402616,1.022789,0.396761,0.333136,0.915147,8.276015,0.296199,0.242210,1.407477,11164.060450,0.231038,1.275262,24.725899,1.211104,0.691196,0.721882,6.800553,0.689047,0.554713,0.339000
4.033672,8.804408,1.046140,0.900838,1.541328,4.180862,5.383583,5.337198,0.389770,2.446781,0.920462,0.281754,0.257064,4.879311,2.152780,0.386450,0.352719,0.919904,8.306473,0.296199,0.238801,1.320570,12986.194949,0.250111,1.331459,28.275655,1.254866,1.024040,1.275469,6.800553,0.487910,0.511585,0.398000
4.371281,8.795642,1.146987,0.926514,1.445952,4.306274,5.383583,6.052356,0.405847,2.371745,0.894203,0.244474,0.257064,5.220259,0.847455,0.388712,0.357086,0.914695,8.281084,0.296199,0.237296,0.932053,12421.158408,0.267633,1.906150,32.398679,1.490697,0.846230,1.040325,6.800553,0.328258,0.502824,0.859000
3.715071,8.253810,1.021699,0.963436,1.332924,4.297820,5.581414,5.563403,0.547452,2.266822,0.641651,0.231101,0.270101,5.179426,0.517440,0.655916,0.346749,0.969454,3.455444,0.531120,0.237714,0.735297,11997.857915,0.284420,1.870570,32.414830,1.359810,0.390305,0.520514,2.996210,0.552695,0.552167,0.646000
2.570093,5.699509,0.773318,1.383236,1.674685,4.064461,5.578372,4.063999,0.574430,2.937524,0.369573,0.239508,0.258833,4.872856,0.515658,0.603895,0.306726,1.025557,3.457859,0.531120,0.235357,0.477729,8127.219905,0.274022,1.881840,31.020526,1.517840,0.390305,0.512782,2.996210,0.615491,0.711038,-0.135000
2.224685,4.238454,0.721920,0.935765,1.799580,3.391429,5.575332,3.157415,0.000540,3.459913,0.760547,0.222330,0.255022,3.597320,0.001373,0.489946,0.223753,0.954194,0.002570,0.007955,0.220825,0.847651,7446.088350,0.274949,0.004617,24.649747,0.001087,0.390305,0.430557,2.996210,0.333091,0.773718,-0.572000
2.965575,3.370492,0.576133,0.554338,1.061832,0.727332,1.768678,2.868744,0.196777,1.422678,1.018131,0.301345,0.326915,0.788675,0.597301,0.953795,0.345136,0.781977,11.400242,0.007690,0.227251,0.513936,7222.110603,0.397477,1.578278,9.573037,1.315021,0.323333,0.351169,9.178637,0.150437,0.626210,-1.117000
4.679222,7.576408,1.113221,0.792918,1.257076,1.076513,1.824264,5.082478,0.403958,2.085283,0.963723,0.329534,0.383218,1.692592,0.794975,0.871399,0.353714,0.812528,11.494001,0.007690,0.224790,0.589860,9682.425085,0.386800,1.861750,17.343974,1.418253,0.464273,0.558996,9.178637,0.297272,0.399485,0.800000
5.184543,8.007733,0.980704,0.934402,1.240460,1.517681,1.824264,5.563403,0.736203,2.045447,1.093941,0.321334,0.387543,2.712477,0.908530,0.963354,0.363620,0.784366,11.380237,0.007690,0.220614,0.631973,11136.311037,0.344821,2.229328,21.352292,1.298977,0.570523,0.558996,9.178637,0.699436,0.469393,0.828000
4.459054,7.580275,1.227429,0.903798,1.126417,2.040754,2.272262,5.455296,0.617127,2.085283,1.678170,0.349538,0.366447,2.712477,0.911649,0.820318,0.349481,0.677958,11.440344,0.007690,0.225648,0.682925,9466.229495,0.326448,3.237826,25.161375,2.084490,0.575796,0.694432,9.178637,0.641509,0.226190,0.969000
2.953621,5.099576,1.206358,0.862135,0.772388,2.554042,2.314833,3.852945,0.636690,1.282725,1.211915,0.342715,0.362072,4.173803,2.153662,0.778711,0.309117,0.791655,11.393570,0.007690,0.233922,0.636414,8189.156323,0.228309,2.247600,19.363308,1.649936,0.846230,1.022056,9.178637,0.763416,0.251359,-0.111000
2.841902,5.395528,0.989423,0.850243,0.767718,2.886489,2.828770,4.516290,0.390393,1.036110,1.179496,0.317815,0.274233,4.472018,0.768250,0.771986,0.278638,0.813077,11.025272,0.718352,0.244755,0.927690,8548.654274,0.155522,1.148705,19.149386,1.062777,0.497986,0.576448,9.178637,0.371337,0.538389,-0.325000
2.814488,6.117155,0.893309,0.824280,0.955734,3.009884,3.192494,4.243383,0.275494,1.362486,0.693716,0.305722,0.208983,4.229042,0.783282,0.755271,0.273577,0.914581,6.263212,0.531120,0.250751,0.774198,8168.461381,0.186287,1.640396,21.723453,1.323091,0.464273,0.613971,5.237833,0.182944,0.611186,-0.236000
3.343602,5.629751,0.941436,0.845502,1.181675,3.030584,3.192494,3.396929,0.158950,1.594315,0.839083,0.298481,0.198219,3.673503,0.965443,0.846912,0.274449,0.875432,8.281084,0.530653,0.245247,0.738818,10794.905742,0.259477,1.527550,16.561344,1.239951,0.784475,0.790770,5.911033,0.230809,0.464574,0.003000
3.550410,6.824836,0.844816,0.863725,1.150167,3.030584,3.361051,4.621455,0.473308,1.843375,1.382014,0.316808,0.272687,3.951452,0.907397,0.872753,0.280500,0.762712,9.909925,0.530653,0.237393,0.870961,8635.386557,0.316390,1.696700,22.250352,1.568584,0.500595,0.566738,7.718470,0.452035,0.578564,-0.213000
4.539856,7.595758,1.222771,0.873817,1.201204,3.254003,3.381114,5.885611,0.417032,1.901284,1.127854,0.343381,0.323033,4.772632,0.713212,0.803733,0.297618,0.819115,10.233848,0.530419,0.235520,0.843513,12359.833269,0.337275,2.185914,24.297110,2.148369,0.495378,0.558996,7.718470,0.377571,0.373250,0.835000
5.637394,9.557998,1.601975,0.899494,1.265629,3.502879,3.621107,7.840829,0.568761,1.860920,1.227089,0.349205,0.323033,5.539810,0.783812,0.828527,0.329148,0.797324,10.635790,0.397309,0.237553,0.888230,12638.072104,0.331287,2.729121,29.087311,1.886175,0.464273,0.520514,8.738912,0.535014,0.265045,1.111000
5.543918,9.581511,1.277777,0.928688,1.272654,3.795322,4.025724,7.624982,0.597555,1.885311,1.697582,0.319491,0.352175,6.538963,0.303623,0.731089,0.347166,0.686984,10.838606,0.397790,0.243425,0.882924,13692.988849,0.341991,1.685482,28.984738,1.625858,0.550128,0.627829,8.738912,0.583287,0.436446,1.226000
4.782682,7.287321,1.301663,0.923528,1.087963,4.203631,4.025724,5.673258,0.602125,1.915493,1.461964,0.316641,0.350850,6.574670,0.726740,0.751944,0.347166,0.752587,11.025272,0.397549,0.247446,0.872013,11346.033176,0.313785,2.591361,25.906691,2.478035,0.464273,0.520514,9.178637,0.580222,0.396034,0.825000
3.353468,5.878620,1.228146,0.917837,0.970636,4.406617,4.525372,5.207419,0.568053,1.456767,1.002853,0.338215,0.350850,6.277563,0.152047,0.757577,0.316523,0.878117,0.608856,0.527382,0.249436,0.951093,10040.598807,0.282071,1.836258,22.764894,1.599722,0.233030,0.281688,1.408635,0.448181,0.567291,0.495000
3.050303,6.033567,0.991689,0.886891,0.998811,3.970456,4.649473,4.131958,0.291408,1.252362,1.128238,0.374394,0.272945,4.937727,0.487014,0.832244,0.292806,0.837187,8.135137,0.529485,0.246959,0.819257,9093.118267,0.262741,1.911855,18.917491,1.663243,0.233030,0.058071,3.987778,0.498533,0.556367,-0.154000
4.634518,9.771371,1.148028,0.879678,1.216358,3.839477,4.649473,5.905927,0.261297,1.636694,1.111405,0.369105,0.286770,4.877159,0.558183,0.796926,0.317495,0.849700,11.393570,0.531120,0.244416,0.908558,12147.444329,0.312583,1.732192,26.508841,1.352960,0.414938,0.535779,6.572526,0.237657,0.480310,0.693000
5.273191,10.180389,1.115960,0.891710,1.357596,3.755364,4.665182,7.719596,0.473750,1.888375,0.820521,0.326691,0.330000,5.208890,0.729818,0.842635,0.341161,0.892699,11.420278,0.086031,0.240766,0.732422,11791.363587,0.328226,2.251267,36.701932,1.534135,0.414938,0.535779,7.916062,0.379791,0.575400,0.865000
5.299075,8.990187,1.130044,0.901107,1.437929,3.556970,4.680934,6.130612,0.511381,1.973074,1.465475,0.291056,0.333752,4.802308,0.572960,0.857373,0.329461,0.738535,10.844997,0.007955,0.228234,0.766005,13245.054922,0.419843,1.683244,34.015848,1.860642,0.602107,0.653902,9.178637,0.640773,0.429610,0.906000
5.081096,9.376256,1.225636,0.893587,1.293475,3.774350,4.704646,5.715218,0.583925,2.597317,0.999231,0.256091,0.404066,5.379247,0.786198,0.760399,0.331894,0.855808,7.743891,0.007955,0.226911,0.754613,11331.936205,0.401656,1.474567,32.077148,1.450234,0.396508,0.535779,3.365600,0.540959,0.462618,1.271000
3.952558,7.238809,1.211342,0.887426,1.115194,3.870435,4.928050,4.792574,0.480841,2.197826,1.346066,0.238823,0.400422,5.082942,1.369136,0.791445,0.302975,0.782519,7.648637,0.007955,0.225236,0.831507,9940.559354,0.354930,1.940560,25.122679,2.115799,0.453470,0.572004,3.269121,0.496313,0.380727,0.732000
3.891179,7.321065,1.175613,0.839720,1.028489,4.060425,4.928050,5.311499,0.445959,1.785526,1.752192,0.237451,0.368158,5.261356,0.668334,0.685579,0.300340,0.698783,7.942341,0.291278,0.229714,0.944477,9208.193502,0.300445,1.175285,24.347212,1.030327,0.408288,0.664661,6.800553,0.474095,0.405318,0.450000
3.122848,5.152614,1.129355,0.814386,0.934770,4.141767,5.180167,4.604828,0.511835,1.557521,1.194069,0.301850,0.292099,5.091854,0.670560,0.731848,0.276694,0.836856,8.105217,0.531353,0.235682,0.995866,7964.216457,0.260514,1.568323,23.133709,1.210468,0.545422,0.613971,6.800553,0.470392,0.559927,-0.107000
2.677687,4.865135,0.982961,0.796268,0.941293,3.927058,5.171594,3.214428,0.366136,1.559132,1.285051,0.307908,0.274404,4.655431,0.657001,0.733367,0.253184,0.804753,6.023590,0.531120,0.232838,0.972214,8158.132482,0.260514,1.989643,18.727803,1.872528,0.476720,0.613971,5.976392,0.430141,0.548982,-0.382000
4.168503,7.179472,1.125225,0.799622,1.066395,3.843336,5.157332,5.702851,0.307749,1.711708,1.327650,0.269880,0.268370,4.215654,0.558183,0.780525,0.286175,0.789477,6.050684,0.531120,0.233955,0.987946,11732.985896,0.279328,3.261843,20.975763,1.540089,0.445702,0.535779,5.976392,0.285910,0.440777,0.399000
4.199813,7.339869,1.299449,0.817506,1.122427,4.052362,5.072443,5.850194,0.345950,1.739934,1.428402,0.285816,0.278927,4.462005,0.533593,0.750411,0.308056,0.763143,5.400078,0.669741,0.240450,0.991336,10489.583044,0.276644,2.221141,26.590057,1.292330,0.440636,0.460152,5.237833,0.342627,0.332649,0.393000
3.679548,6.831925,0.989423,0.853672,1.059380,4.145868,5.072443,5.500729,0.705469,1.554839,0.718693,0.294095,0.278927,5.152350,0.570409,0.767344,0.313003,0.918658,2.968004,0.683578,0.244385,0.949620,8178.802657,0.258917,1.895588,24.409967,1.635926,0.384215,0.274779,3.462752,0.566860,0.624460,0.030000
3.140018,5.551750,0.928825,0.855257,1.002535,3.772448,5.237623,3.735883,0.400187,1.569361,1.267886,0.276500,0.279776,4.089256,0.785137,0.689537,0.295632,0.801036,4.668144,0.368622,0.238832,1.076678,9336.367797,0.278180,2.766249,19.714141,1.997822,0.445702,0.535779,2.996210,0.488792,0.513644,-0.202000
4.707067,7.907032,1.136945,0.873019,1.155690,3.749684,5.165886,6.021284,0.263898,1.764967,1.289567,0.271069,0.301212,4.279072,0.784872,0.739710,0.326822,0.791110,4.523858,0.363540,0.237103,0.978190,11402.587215,0.314209,3.316365,26.427844,2.676737,0.484524,0.535779,3.301024,0.284614,0.361065,0.286000
4.763147,7.487926,1.130044,0.895465,1.173843,3.795322,5.064019,5.607134,0.403748,1.837953,1.279725,0.258649,0.308162,4.676184,0.140361,0.641622,0.331459,0.794270,4.806734,0.530419,0.238673,1.091365,10555.253934,0.305010,1.603356,26.427844,1.404190,0.353644,0.363032,3.987778,0.343801,0.455309,0.686000
4.685636,7.445916,1.134527,0.926786,1.222834,3.717623,5.036020,5.483955,0.548847,1.777871,1.281772,0.249091,0.308082,4.728401,0.782488,0.645729,0.334620,0.790457,10.870594,0.530653,0.235941,0.951461,10714.455358,0.305010,1.987964,27.891540,1.460280,0.203358,0.217860,5.754074,0.550848,0.425529,0.369000
4.968076,7.681393,1.206358,0.925971,1.264461,3.849130,5.036020,6.832826,0.466694,1.877970,0.989486,0.247040,0.308082,4.728401,0.689490,0.862488,0.338669,0.853586,8.115180,0.363783,0.235811,0.833217,13082.701161,0.321414,2.076584,26.780418,1.479786,0.419017,0.299377,7.217959,0.459993,0.388455,0.882000
5.917627,9.464431,1.124537,0.920546,1.351097,3.968475,5.064019,7.316478,0.536792,2.034442,1.185394,0.224051,0.324123,5.346671,0.691244,0.817149,0.343636,0.803769,11.109844,0.363783,0.233331,0.841448,13862.499666,0.339207,2.558990,32.853622,1.506797,0.482897,0.445240,11.940495,0.495648,0.462488,1.210000
5.891937,9.348555,1.326887,0.920546,1.446375,4.191199,5.171594,8.157436,0.540723,2.309658,1.355323,0.258308,0.351660,5.657939,0.688237,0.785198,0.346093,0.763683,10.889826,0.323652,0.234151,0.820613,14207.497720,0.353776,2.029373,35.144896,1.720404,0.489189,0.491345,11.940495,0.466916,0.300995,1.319000
5.517090,9.339337,1.215265,0.925971,1.356782,4.465108,5.324798,7.368185,0.505266,2.056495,1.139402,0.305049,0.360557,6.312086,0.272683,0.827466,0.354880,0.813296,11.025272,0.008220,0.239976,0.850070,13709.851233,0.346196,1.819665,33.330773,1.433829,0.489189,0.535779,9.178637,0.496979,0.432898,1.216000
5.147573,9.170169,1.271565,0.931408,1.292291,4.533036,5.581414,6.838562,0.496928,2.145724,1.335586,0.326858,0.362936,6.219494,0.611053,0.771212,0.355055,0.773520,11.420278,0.008220,0.240166,0.834928,13002.232387,0.345869,2.062770,34.303544,1.461000,0.539188,0.247761,9.178637,0.500089,0.391382,0.997000
5.805250,9.247572,1.227070,0.940129,1.358409,4.671398,5.581414,7.534432,0.507755,2.114355,1.080744,0.328029,0.362936,6.384289,0.730075,0.681383,0.354122,0.836193,11.373575,0.007955,0.240419,0.877635,13794.458379,0.346589,1.871374,33.847616,1.527455,0.282985,0.323054,9.178637,0.466049,0.419728,1.173000
5.902202,9.910988,1.171052,0.928416,1.358002,4.653355,5.757102,7.410993,0.548615,1.981307,1.134776,0.336547,0.355034,6.384289,0.785403,0.695241,0.353246,0.834647,10.787593,0.048250,0.236684,0.944844,15728.007992,0.349712,2.153756,35.686580,1.770683,0.396508,0.401355,9.178637,0.549464,0.480180,1.221000
6.297556,10.619101,1.281071,0.922172,1.479608,4.767051,5.822979,8.907667,0.581071,2.233514,1.128623,0.359831,0.371490,6.248473,0.782223,0.749645,0.350662,0.835972,11.090278,0.008220,0.233528,0.944844,17024.989728,0.349712,1.707971,41.024343,2.172787,0.539188,0.535779,9.178637,0.493654,0.400148,1.652000
6.222202,11.036451,1.269742,0.898687,1.507229,4.799285,5.914983,8.491382,0.534716,2.188287,1.243971,0.357178,0.374659,6.674394,0.784872,0.711203,0.350603,0.811871,11.018790,0.007955,0.234053,0.981186,16195.602489,0.379217,1.720052,41.024343,2.117651,0.539188,0.535779,9.178637,0.579751,0.400546,1.445000
6.198134,10.758444,1.241094,0.894660,1.507229,4.956002,6.188344,8.751824,0.566405,2.382569,1.289977,0.381984,0.403340,6.809303,0.784872,0.589777,0.353714,0.806175,10.902664,0.008220,0.237489,1.047649,16880.598156,0.385319,1.432840,44.878844,1.388133,0.539188,0.613971,9.178637,0.511034,0.460270,1.485000
